id,Stad,Property type,Region,Subtype,Price,Type of sale,Construction year,Bedroom Count,Habitable surface,Kitchen type,Furnished,Fireplace,Terrace,Garden,Garden surface,Facades,SwimmingPool,Condition,EPC score
10672511,Watermael-Boitsfort,ISOLATED,BRUSSELS,APARTMENT,345000,residential_sale,1980,2,88,INSTALLED,0,0,1,0,0,0,0,JUST_RENOVATED,B
10672778,Gent,URBAN,FLANDERS,APARTMENT,549000,residential_sale,1991,3,145,SEMI_EQUIPPED,0,0,1,0,0,4,0,TO_BE_DONE_UP,B
10672667,Ixelles,RESIDENTIAL,BRUSSELS,PENTHOUSE,200000,residential_sale,1973,1,43,SEMI_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,D
10671514,Ronse,URBAN,FLANDERS,MIXED_USE_BUILDING,295000,residential_sale,1915,5,339,INSTALLED,0,0,0,0,160,2,0,TO_BE_DONE_UP,E
10671790,Oudenaarde,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10671961,Woluwe-Saint-Lambert,0,BRUSSELS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,B
10673001,Zaventem,0,FLANDERS,VILLA,755000,residential_sale,1989,5,241,HYPER_EQUIPPED,0,0,1,1,500,4,0,GOOD,C
10672808,Mechelen,URBAN,FLANDERS,DUPLEX,339000,residential_sale,2007,2,90,INSTALLED,0,1,1,1,0,1,0,AS_NEW,B
10671574,Antwerp,RESIDENTIAL,FLANDERS,HOUSE,910000,residential_sale,1931,5,310,USA_HYPER_EQUIPPED,0,0,1,1,242,2,0,GOOD,C
10672317,Sint-Pieters-Woluwe,RESIDENTIAL,BRUSSELS,APARTMENT,765000,residential_sale,1972,4,253,HYPER_EQUIPPED,0,0,1,0,0,2,0,GOOD,D
10672098,ROCOURT,FITTED_OUT,WALLONIE,APARTMENT,420000,residential_sale,2014,3,144,INSTALLED,0,1,1,0,0,0,0,GOOD,B
10671547,Lede,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10671761,Tielt,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10672307,Brussels City,URBAN,BRUSSELS,APARTMENT,985000,residential_sale,1976,4,221,HYPER_EQUIPPED,0,0,0,0,0,2,0,TO_BE_DONE_UP,C
10674812,Machelen,0,FLANDERS,HOUSE_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10681373,Dilbeek,COUNTRY,FLANDERS,APARTMENT,260000,residential_sale,1972,2,105,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,GOOD,B
10681723,Spa,URBAN,WALLONIE,HOUSE,279000,residential_sale,0,3,149,USA_INSTALLED,0,0,1,0,190,2,0,GOOD,B
10679750,Sint-Pieters-Leeuw,URBAN,FLANDERS,HOUSE,329000,residential_sale,1959,3,135,INSTALLED,0,0,1,0,93,2,0,GOOD,D
10673197,Watermael-Boitsfort,URBAN,BRUSSELS,TOWN_HOUSE,749000,residential_sale,1954,5,205,INSTALLED,0,0,1,1,220,2,0,TO_BE_DONE_UP,G
10681717,Tremelo,0,FLANDERS,HOUSE,585000,residential_sale,1966,4,250,0,0,0,1,0,1707,4,1,AS_NEW,B
10681721,Malmedy,COUNTRY,WALLONIE,HOUSE,149000,residential_sale,0,2,47,0,0,0,1,0,32,2,0,GOOD,G
10678894,Schaerbeek,ISOLATED,BRUSSELS,HOUSE,595000,residential_sale,1930,4,175,USA_HYPER_EQUIPPED,0,0,1,1,1,2,0,AS_NEW,E
10681712,Forchies-la-Marche,0,WALLONIE,HOUSE,169999,residential_sale,1940,4,120,INSTALLED,0,0,1,1,360,2,0,GOOD,C
10681714,Courcelles,ISOLATED,WALLONIE,DUPLEX,145000,residential_sale,0,2,86,INSTALLED,0,0,0,0,0,4,0,GOOD,B
10681710,La Louviere,0,WALLONIE,HOUSE,799000,residential_sale,1900,6,281,NOT_INSTALLED,0,0,1,0,8921,4,0,TO_RENOVATE,G
10679768,Haaltert,0,FLANDERS,HOUSE,359999,residential_sale,1938,3,177,INSTALLED,0,1,1,0,455,3,0,GOOD,C
10681709,La Louviere,0,WALLONIE,HOUSE,699000,residential_sale,0,6,281,NOT_INSTALLED,0,0,1,0,4700,4,0,TO_RENOVATE,G
10681708,Merbes-le-Chateau,0,WALLONIE,HOUSE,269999,residential_sale,1945,3,218,INSTALLED,0,0,1,1,109,3,0,GOOD,D
10681707,Forest,0,BRUSSELS,APARTMENT_BLOCK,349999,residential_sale,1900,2,133,SEMI_EQUIPPED,0,0,0,0,70,2,0,GOOD,F
10681725,Faimes,URBAN,WALLONIE,HOUSE,349000,residential_sale,0,5,310,INSTALLED,0,0,1,1,702,4,0,GOOD,C
10680041,Waterloo,RESIDENTIAL,WALLONIE,VILLA,380000,residential_sale,1949,3,140,INSTALLED,0,0,1,1,1050,4,0,TO_RENOVATE,G
10681705,Tellin,COUNTRY,WALLONIE,BUNGALOW,105000,residential_sale,1982,2,40,SEMI_EQUIPPED,1,0,1,1,320,4,0,GOOD,G
10681704,Beauraing,RESIDENTIAL,WALLONIE,HOUSE,183000,residential_sale,1954,2,121,SEMI_EQUIPPED,0,0,1,1,598,2,0,TO_BE_DONE_UP,G
10681700,Charleroi Gosselies,URBAN,WALLONIE,HOUSE,155000,residential_sale,0,2,100,INSTALLED,0,0,1,0,330,2,0,GOOD,E
10681706,Marchienne-au-Pont,0,WALLONIE,APARTMENT_BLOCK,289999,residential_sale,1940,5,191,SEMI_EQUIPPED,0,0,0,0,80,2,0,TO_RESTORE,D
10681697,Liege,RESIDENTIAL,WALLONIE,HOUSE,149000,residential_sale,1899,4,137,INSTALLED,1,0,1,0,110,2,0,GOOD,F
10681699,Charleroi,URBAN,WALLONIE,HOUSE,165000,residential_sale,0,2,120,0,0,0,1,0,240,3,0,TO_BE_DONE_UP,G
10681698,Zemst Weerde,COUNTRY,FLANDERS,VILLA,550000,residential_sale,1975,4,0,INSTALLED,0,0,1,1,0,4,0,GOOD,E
10681696,Seraing,ISOLATED,WALLONIE,HOUSE,129000,residential_sale,1899,3,126,NOT_INSTALLED,0,0,1,1,330,3,0,TO_RENOVATE,E
10681703,Tellin,RESIDENTIAL,WALLONIE,HOUSE,159000,residential_sale,1870,4,200,NOT_INSTALLED,0,0,0,1,689,2,0,TO_RESTORE,E
10681693,Molenbeek-Saint-Jean,URBAN,BRUSSELS,APARTMENT,260000,residential_sale,1968,2,125,USA_HYPER_EQUIPPED,0,0,1,0,0,3,0,AS_NEW,0
10681686,Uccle,0,BRUSSELS,VILLA,1290000,residential_sale,0,6,285,0,0,0,1,0,639,4,0,GOOD,G
10681680,Keerbergen,0,FLANDERS,VILLA,1149500,residential_sale,1989,3,326,HYPER_EQUIPPED,0,0,1,0,2865,4,1,AS_NEW,C
10681679,Assebroek,RESIDENTIAL,FLANDERS,APARTMENT,345000,residential_sale,2013,2,90,HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,A
10681681,Grace-Hollogne,0,WALLONIE,BUNGALOW,299000,residential_sale,0,3,0,INSTALLED,0,0,1,1,0,4,0,AS_NEW,C
10681672,Ixelles,URBAN,BRUSSELS,APARTMENT_BLOCK,750000,residential_sale,0,4,260,NOT_INSTALLED,0,0,1,0,53,2,0,TO_RENOVATE,0
10681671,Lebbeke,URBAN,FLANDERS,HOUSE,275000,residential_sale,1952,4,124,0,0,0,1,0,35,2,0,GOOD,E
10681669,Ixelles,0,BRUSSELS,MIXED_USE_BUILDING,898000,residential_sale,1924,4,450,INSTALLED,0,0,1,1,105,3,0,TO_BE_DONE_UP,0
10678805,Saint-Gilles,URBAN,BRUSSELS,MIXED_USE_BUILDING,795000,residential_sale,1931,6,300,INSTALLED,0,0,0,1,250,2,0,GOOD,G
10681722,Verviers,URBAN,WALLONIE,APARTMENT,229000,residential_sale,0,3,116,0,0,0,0,0,0,2,0,GOOD,0
10680513,Wetteren,LANDSCAPE,FLANDERS,EXCEPTIONAL_PROPERTY,690000,residential_sale,1975,7,405,INSTALLED,1,1,0,1,4534,4,0,TO_BE_DONE_UP,E
10679364,Schaerbeek,ISOLATED,BRUSSELS,FLAT_STUDIO,165000,residential_sale,1974,0,40,INSTALLED,0,0,1,0,0,4,0,JUST_RENOVATED,C
10680511,Wetteren,0,FLANDERS,APARTMENT,220000,residential_sale,1965,2,78,INSTALLED,0,1,0,0,0,2,0,GOOD,B
10680313,Woluwe-Saint-Lambert,URBAN,BRUSSELS,APARTMENT,230000,residential_sale,1957,1,68,0,0,0,1,0,0,2,0,TO_BE_DONE_UP,D
10679608,Oudenaarde,0,FLANDERS,APARTMENT,235000,residential_sale,2003,2,103,HYPER_EQUIPPED,0,0,1,0,0,3,0,GOOD,B
10678994,Woluwe-Saint-Pierre,ISOLATED,BRUSSELS,APARTMENT,570000,residential_sale,1960,2,105,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,JUST_RENOVATED,G
10678815,Woluwe-Saint-Lambert,RESIDENTIAL,BRUSSELS,APARTMENT,595000,residential_sale,2005,4,150,HYPER_EQUIPPED,0,0,1,0,0,2,0,GOOD,C
10679052,Gent,URBAN,FLANDERS,APARTMENT,435000,residential_sale,1979,2,100,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,B
10668977,Seraing,ISOLATED,WALLONIE,HOUSE,149000,residential_sale,1918,2,105,SEMI_EQUIPPED,0,0,1,1,105,2,0,GOOD,F
10670795,Borgerhout,URBAN,FLANDERS,APARTMENT,175000,residential_sale,1964,2,102,SEMI_EQUIPPED,0,1,1,0,0,3,0,TO_BE_DONE_UP,C
10668949,Anderlecht,URBAN,BRUSSELS,APARTMENT,239000,residential_sale,1961,2,82,USA_HYPER_EQUIPPED,0,0,0,0,0,2,0,AS_NEW,E
10670046,Gent,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10670063,Ronse,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10671060,Huy,0,WALLONIE,APARTMENT,250000,residential_sale,1971,3,98,INSTALLED,0,1,1,0,0,0,0,GOOD,D
10656492,Gavere,URBAN,FLANDERS,APARTMENT,265000,residential_sale,2021,1,76,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10669047,Evergem Sleidinge,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10656488,Gavere,URBAN,FLANDERS,APARTMENT,269000,residential_sale,2021,1,76,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10668605,Blankenberge,LANDSCAPE,FLANDERS,APARTMENT,289000,residential_sale,1963,2,68,INSTALLED,1,1,1,0,0,0,0,GOOD,B
10656495,Gavere,URBAN,FLANDERS,APARTMENT,316000,residential_sale,2021,2,97,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10670136,Lede,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10681702,Liege,0,WALLONIE,HOUSE,145000,residential_sale,0,3,123,0,0,0,0,1,93,2,0,TO_RENOVATE,D
10669125,Gent Sint-Denijs-Westrem,URBAN,FLANDERS,APARTMENT,325000,residential_sale,1991,2,91,INSTALLED,0,0,1,0,0,2,0,TO_BE_DONE_UP,B
10656491,Gavere,URBAN,FLANDERS,APARTMENT,328500,residential_sale,2021,2,97,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10669525,Brugge,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,A
10656494,Gavere,URBAN,FLANDERS,APARTMENT,356000,residential_sale,2021,3,112,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10656490,Gavere,URBAN,FLANDERS,APARTMENT,360000,residential_sale,2021,3,111,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10656493,Gavere,URBAN,FLANDERS,APARTMENT,366000,residential_sale,2021,2,126,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10669108,Gent Sint-Denijs-Westrem,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10656489,Gavere,URBAN,FLANDERS,APARTMENT,369500,residential_sale,2021,3,126,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10681668,Koekelare,0,FLANDERS,HOUSE,315000,residential_sale,1999,4,158,0,0,0,0,0,533,4,0,GOOD,C
10669532,Brugge Assebroek,0,FLANDERS,HOUSE_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,A
10681665,Ganshoren,0,BRUSSELS,DUPLEX,249000,residential_sale,2005,2,111,INSTALLED,0,1,1,0,0,2,0,GOOD,C
10681663,Soiron,COUNTRY,WALLONIE,FARMHOUSE,549000,residential_sale,0,3,532,INSTALLED,0,0,1,0,9820,4,0,TO_RENOVATE,E
10681662,Kortrijk,URBAN,FLANDERS,HOUSE,250000,residential_sale,0,3,91,HYPER_EQUIPPED,0,0,0,0,30,2,0,JUST_RENOVATED,B
10681654,Zeebrugge,0,FLANDERS,APARTMENT,445000,residential_sale,2021,3,128,0,0,0,1,0,0,0,0,AS_NEW,0
10681655,Brugge Zeebrugge,0,FLANDERS,APARTMENT,243000,residential_sale,2002,2,72,INSTALLED,1,0,0,0,0,0,0,0,D
10641617,Jambes,0,WALLONIE,OTHER_PROPERTY,550000,residential_sale,0,5,0,0,0,0,0,0,452,3,0,GOOD,C
10681656,Estaimpuis Néchin,0,WALLONIE,HOUSE,354391,residential_sale,0,3,184,0,0,0,0,0,825,4,0,AS_NEW,A
10681658,Ath,0,WALLONIE,HOUSE,373391,residential_sale,0,3,184,0,0,0,0,0,904,4,0,AS_NEW,A
10681651,Wenduine,LANDSCAPE,FLANDERS,APARTMENT,635000,residential_sale,2023,3,147,0,0,0,1,0,0,0,0,0,0
10631448,Gent,0,FLANDERS,APARTMENT,405000,residential_sale,1964,3,110,INSTALLED,0,1,0,0,0,2,0,JUST_RENOVATED,B
10681649,Wenduine,LANDSCAPE,FLANDERS,APARTMENT,610000,residential_sale,2023,3,147,0,0,0,1,0,0,0,0,0,0
10681647,Zeebrugge,URBAN,FLANDERS,PENTHOUSE,495000,residential_sale,2021,2,103,0,0,0,1,0,0,0,0,AS_NEW,0
10681650,Wenduine,LANDSCAPE,FLANDERS,APARTMENT,625000,residential_sale,2023,3,147,0,0,0,1,0,0,0,0,0,0
10681645,Zeebrugge,URBAN,FLANDERS,APARTMENT,299500,residential_sale,2021,2,88,0,0,0,1,0,0,0,0,AS_NEW,0
10681648,Wenduine,LANDSCAPE,FLANDERS,APARTMENT,595000,residential_sale,2023,3,147,0,0,0,1,0,0,0,0,0,0
10681646,Zeebrugge,URBAN,FLANDERS,PENTHOUSE,325000,residential_sale,2021,1,67,0,0,0,1,0,0,0,0,AS_NEW,0
10681657,Lessines Boisde-Lessines,0,WALLONIE,HOUSE,354391,residential_sale,0,3,184,0,0,0,0,0,3200,4,0,AS_NEW,A
10681644,Zeebrugge,URBAN,FLANDERS,APARTMENT,275000,residential_sale,2021,2,88,0,0,0,1,0,0,0,0,AS_NEW,0
10681643,Zeebrugge,URBAN,FLANDERS,APARTMENT,265000,residential_sale,2021,2,88,0,0,0,1,0,0,0,0,AS_NEW,0
10681642,Zeebrugge,URBAN,FLANDERS,APARTMENT,295000,residential_sale,2021,2,88,0,0,0,1,0,0,0,0,AS_NEW,0
10681639,Oostende,RESIDENTIAL,FLANDERS,PENTHOUSE,1999000,residential_sale,2021,2,292,0,0,0,1,0,0,0,0,AS_NEW,0
10681640,Zeebrugge,URBAN,FLANDERS,GROUND_FLOOR,179000,residential_sale,2021,1,58,0,0,0,1,0,0,0,0,AS_NEW,0
10681641,Zeebrugge,URBAN,FLANDERS,GROUND_FLOOR,279000,residential_sale,2021,3,107,0,0,0,1,0,0,0,0,AS_NEW,0
10681715,Trazegnies,ISOLATED,WALLONIE,APARTMENT,170000,residential_sale,0,2,54,INSTALLED,0,0,1,0,0,3,0,GOOD,B
10681638,Oostende,RESIDENTIAL,FLANDERS,APARTMENT,535000,residential_sale,2021,2,91,0,0,0,1,0,0,0,0,AS_NEW,0
10681637,Oostende,RESIDENTIAL,FLANDERS,APARTMENT,565000,residential_sale,2021,2,106,0,0,0,1,0,0,0,0,AS_NEW,0
10681636,Oostende,0,FLANDERS,APARTMENT,435000,residential_sale,2023,2,82,0,0,0,1,0,0,0,0,AS_NEW,0
10681635,Oostende,0,FLANDERS,APARTMENT,385000,residential_sale,2023,2,106,0,0,0,1,0,0,0,0,AS_NEW,0
10681634,Oostende,0,FLANDERS,APARTMENT,399000,residential_sale,2023,2,98,0,0,0,1,0,0,0,0,AS_NEW,0
10670349,Evere,COUNTRY,BRUSSELS,APARTMENT,385000,residential_sale,1972,2,92,HYPER_EQUIPPED,0,0,1,0,0,2,0,JUST_RENOVATED,C
10681633,Oostende,0,FLANDERS,APARTMENT,389000,residential_sale,2023,2,102,0,0,0,1,0,0,0,0,AS_NEW,0
10681631,Nijlen,ISOLATED,FLANDERS,HOUSE,319000,residential_sale,1965,3,178,INSTALLED,0,0,1,0,531,3,0,GOOD,D
10656485,Gavere,URBAN,FLANDERS,APARTMENT,412500,residential_sale,2021,2,165,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10656487,Gavere,URBAN,FLANDERS,DUPLEX,426000,residential_sale,2021,3,146,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10669506,Anderlecht,RESIDENTIAL,BRUSSELS,HOUSE,399000,residential_sale,1955,4,170,SEMI_EQUIPPED,0,0,1,1,210,2,0,TO_BE_DONE_UP,F
10656486,Gavere,URBAN,FLANDERS,DUPLEX,429500,residential_sale,2021,3,148,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10670895,Uccle,0,BRUSSELS,PENTHOUSE,595000,residential_sale,2008,3,133,INSTALLED,0,1,1,0,0,2,0,GOOD,D
10678123,Bouge,0,WALLONIE,HOUSE,210000,residential_sale,1930,2,83,INSTALLED,0,1,0,1,166,3,0,TO_BE_DONE_UP,G
10669507,Anderlecht,RESIDENTIAL,BRUSSELS,EXCEPTIONAL_PROPERTY,960000,residential_sale,1960,6,400,USA_HYPER_EQUIPPED,0,0,1,1,1090,3,0,AS_NEW,D
10668885,Antwerp,URBAN,FLANDERS,APARTMENT,425000,residential_sale,1960,3,108,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,GOOD,B
10588500,Brussels City,0,BRUSSELS,LOFT,1250000,residential_sale,1949,3,366,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,C
10669218,Auderghem,0,BRUSSELS,HOUSE_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10677390,Trooz,0,WALLONIE,HOUSE,235000,residential_sale,1938,3,166,INSTALLED,0,1,0,0,1050,4,0,TO_BE_DONE_UP,G
10576366,Braine-l'Alleud,RESIDENTIAL,WALLONIE,HOUSE,260000,residential_sale,1900,2,130,INSTALLED,0,0,1,1,155,2,0,GOOD,E
10669214,Auderghem,0,BRUSSELS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10677787,Andenne,URBAN,WALLONIE,MIXED_USE_BUILDING,245000,residential_sale,1957,4,240,INSTALLED,0,1,1,0,214,2,0,TO_BE_DONE_UP,D
10669505,Wavre,ISOLATED,WALLONIE,VILLA,435000,residential_sale,1972,4,185,USA_INSTALLED,0,0,1,1,748,4,0,GOOD,D
10677389,Trooz,0,WALLONIE,HOUSE,330000,residential_sale,1938,4,166,INSTALLED,0,1,0,0,1700,4,0,TO_BE_DONE_UP,G
10678111,ZERKEGEM,0,FLANDERS,HOUSE,440000,residential_sale,1955,3,161,INSTALLED,0,1,1,0,1846,4,0,GOOD,D
10675314,Etterbeek,URBAN,BRUSSELS,HOUSE,595000,residential_sale,1900,3,150,INSTALLED,0,0,1,0,140,3,0,TO_RENOVATE,G
10675584,Ottignies-Louvain-la-Neuve Céroux-Mousty,RESIDENTIAL,WALLONIE,HOUSE,465000,residential_sale,1962,3,230,SEMI_EQUIPPED,0,0,0,1,837,4,0,GOOD,E
10681696,Seraing,ISOLATED,WALLONIE,HOUSE,129000,residential_sale,1899,3,126,NOT_INSTALLED,0,0,1,1,330,3,0,TO_RENOVATE,E
10675358,Molenbeek-Saint-Jean,RESIDENTIAL,BRUSSELS,APARTMENT,180000,residential_sale,1970,1,71,INSTALLED,0,0,0,0,0,2,0,TO_BE_DONE_UP,F
10676873,Tervuren,URBAN,FLANDERS,HOUSE,935000,residential_sale,1974,5,295,INSTALLED,0,1,1,1,1362,4,0,TO_BE_DONE_UP,C
10677091,Nieuwpoort,RESIDENTIAL,FLANDERS,VILLA,520000,residential_sale,1957,4,221,INSTALLED,0,0,1,1,753,4,0,TO_BE_DONE_UP,F
10677713,Etterbeek,URBAN,BRUSSELS,APARTMENT,270000,residential_sale,1927,1,65,HYPER_EQUIPPED,0,0,1,0,0,2,0,GOOD,E
10675317,Sprimont,URBAN,WALLONIE,HOUSE,349000,residential_sale,1947,4,175,INSTALLED,0,0,1,1,311,3,0,TO_BE_DONE_UP,C
10677271,Schoten,0,FLANDERS,APARTMENT,209000,residential_sale,1977,2,95,SEMI_EQUIPPED,0,1,1,0,0,2,0,TO_BE_DONE_UP,C
10675329,Jette,RESIDENTIAL,BRUSSELS,APARTMENT,230000,residential_sale,1967,3,117,INSTALLED,0,0,1,0,0,2,0,TO_BE_DONE_UP,F
10677803,Deurne,0,FLANDERS,APARTMENT,259000,residential_sale,1969,2,106,INSTALLED,0,1,1,0,0,3,0,TO_BE_DONE_UP,D
10665844,Deinze,URBAN,FLANDERS,APARTMENT,250000,residential_sale,2023,1,63,HYPER_EQUIPPED,0,0,1,1,0,4,0,AS_NEW,A
10681628,Namur,0,WALLONIE,HOUSE,259000,residential_sale,0,4,165,0,1,0,1,1,0,2,0,AS_NEW,D
10681620,Machelen,ISOLATED,FLANDERS,HOUSE,359000,residential_sale,1957,4,150,HYPER_EQUIPPED,0,0,1,1,260,2,0,AS_NEW,B
10681627,Namur,0,WALLONIE,HOUSE,259000,residential_sale,0,4,165,0,1,0,1,1,0,2,0,AS_NEW,D
10681626,Uccle,0,BRUSSELS,HOUSE,945000,residential_sale,1933,4,215,INSTALLED,0,0,1,1,0,3,0,TO_BE_DONE_UP,G
10681625,Wommelgem,RESIDENTIAL,FLANDERS,HOUSE,549000,residential_sale,2001,6,192,HYPER_EQUIPPED,0,0,1,1,624,3,0,AS_NEW,B
10681629,Leuven,0,FLANDERS,APARTMENT,324000,residential_sale,1977,2,85,INSTALLED,0,0,0,1,0,3,0,GOOD,0
10681630,Woluwe-Saint-Lambert,0,BRUSSELS,HOUSE,1250000,residential_sale,0,5,390,USA_HYPER_EQUIPPED,0,0,1,1,0,2,0,GOOD,0
10681623,Hoboken,RESIDENTIAL,FLANDERS,GROUND_FLOOR,225000,residential_sale,1939,1,120,HYPER_EQUIPPED,0,0,0,0,0,2,0,GOOD,C
10681619,Bruxelles,0,BRUSSELS,HOUSE,530000,residential_sale,2011,4,250,HYPER_EQUIPPED,0,0,1,1,115,3,0,AS_NEW,C
10681617,Messancy,ISOLATED,WALLONIE,HOUSE,458000,residential_sale,2023,4,226,INSTALLED,0,0,1,0,345,3,0,0,A
10681616,Messancy,ISOLATED,WALLONIE,HOUSE,419800,residential_sale,2023,3,203,INSTALLED,0,0,1,0,285,3,0,0,A
10681614,Messancy,ISOLATED,WALLONIE,HOUSE,466000,residential_sale,2023,4,231,INSTALLED,0,0,1,0,297,3,0,0,A
10681611,Messancy,ISOLATED,WALLONIE,HOUSE,426090,residential_sale,2023,3,202,INSTALLED,0,0,1,0,412,3,0,0,A
10681615,Messancy,ISOLATED,WALLONIE,HOUSE,430300,residential_sale,2023,4,197,INSTALLED,0,0,1,0,247,3,0,0,A
10681612,Messancy,ISOLATED,WALLONIE,HOUSE,458000,residential_sale,2023,4,227,INSTALLED,0,0,1,0,314,3,0,0,A
10681613,Messancy,ISOLATED,WALLONIE,HOUSE,430300,residential_sale,2023,4,202,INSTALLED,0,0,1,0,258,3,0,0,A
10681608,Havelange,COUNTRY,WALLONIE,VILLA,395000,residential_sale,1977,4,180,USA_HYPER_EQUIPPED,0,0,1,1,1000,4,0,JUST_RENOVATED,D
10681607,Aubange,ISOLATED,WALLONIE,HOUSE,460000,residential_sale,1992,4,130,INSTALLED,0,0,1,0,503,4,0,GOOD,C
10681597,Turnhout,0,FLANDERS,HOUSE,995000,residential_sale,1964,6,530,HYPER_EQUIPPED,0,0,1,0,1020,4,0,GOOD,C
10681601,Aartselaar,0,FLANDERS,VILLA,895000,residential_sale,2019,3,200,HYPER_EQUIPPED,0,0,1,0,820,4,0,AS_NEW,A
10681596,Aalter,0,FLANDERS,BUNGALOW,468000,residential_sale,1979,3,0,USA_HYPER_EQUIPPED,0,0,1,0,0,4,0,0,E
10681598,Geel,0,FLANDERS,CASTLE,1195000,residential_sale,1925,6,0,0,0,0,1,0,28000,4,0,TO_RENOVATE,0
10681593,Heusden-Zolder,0,FLANDERS,HOUSE,445000,residential_sale,1955,4,275,INSTALLED,0,0,0,0,1460,4,0,0,B
10681592,Heusden-Zolder,URBAN,FLANDERS,HOUSE,279000,residential_sale,1970,4,151,INSTALLED,0,0,0,0,350,3,0,GOOD,C
10681588,Tintigny Saint-Vincent,ISOLATED,WALLONIE,HOUSE,360000,residential_sale,1987,3,150,INSTALLED,0,0,1,0,1787,4,0,TO_BE_DONE_UP,D
10681609,Libramont-Chevigny,ISOLATED,WALLONIE,HOUSE,319000,residential_sale,0,4,212,SEMI_EQUIPPED,0,0,1,0,879,4,0,GOOD,D
10681610,Tintigny Rossignol,ISOLATED,WALLONIE,HOUSE,205000,residential_sale,1850,3,112,INSTALLED,0,0,1,0,280,4,0,GOOD,G
10681583,Namur,0,WALLONIE,FLAT_STUDIO,93500,residential_sale,0,0,23,0,0,0,0,0,0,0,0,GOOD,D
10681582,Namur Malonne,0,WALLONIE,HOUSE,393500,residential_sale,2024,3,160,NOT_INSTALLED,0,0,0,1,2838,4,0,0,0
10676485,Bruxelles,URBAN,BRUSSELS,PENTHOUSE,309000,residential_sale,2025,1,80,USA_INSTALLED,0,0,0,0,0,3,0,AS_NEW,A
10676483,Bruxelles,ISOLATED,BRUSSELS,APARTMENT,349000,residential_sale,2025,2,97,USA_INSTALLED,0,0,1,0,0,3,0,AS_NEW,A
10676496,Bruxelles,ISOLATED,BRUSSELS,PENTHOUSE,390000,residential_sale,2025,2,94,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10665843,Deinze,URBAN,FLANDERS,APARTMENT,375000,residential_sale,2023,2,85,HYPER_EQUIPPED,0,0,1,1,0,4,0,AS_NEW,A
10676484,Bruxelles,URBAN,BRUSSELS,APARTMENT,350000,residential_sale,2025,2,104,USA_INSTALLED,0,0,1,0,0,3,0,AS_NEW,A
10677557,Ixelles,ISOLATED,BRUSSELS,APARTMENT,599000,residential_sale,1950,4,180,SEMI_EQUIPPED,0,0,1,0,0,2,0,TO_RENOVATE,E
10676501,Bruxelles,COUNTRY,BRUSSELS,APARTMENT,746000,residential_sale,2025,3,161,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,A
10675409,Woluwe-Saint-Pierre,ISOLATED,BRUSSELS,DUPLEX,1095000,residential_sale,1990,5,300,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,C
